"0","-69"
"1","-76"
"2","-70"
"3","-76"
"4","-68"
"5","-77"
"6","-69"
"7","-77"
"8","-72"
"9","-76"
"10","-77"
"11","-77"
"12","-70"
"13","-72"
"14","-72"
"15","-77"
"16","-77"
"17","-71"
"18","-79"
"19","-76"
"20","-70"
"21","-76"
"22","-71"
"23","-71"
"24","-77"
"25","-69"
"26","-72"
"27","-69"
"28","-72"
"29","-77"
"30","-72"
"31","-69"
"32","-69"
"33","-77"
"34","-72"
"35","-69"
"36","-72"
"37","-69"
"38","-72"
"39","-77"
"40","-72"
"41","-69"
"42","-69"
"43","-77"
"44","-72"
"45","-71"
"46","-77"
"47","-70"
"48","-72"
"49","-69"
"50","-71"
"51","-77"
"52","-69"
"53","-70"
"54","-77"
"55","-76"
"56","-72"
"57","-76"
"58","-72"
"59","-77"
"60","-68"
"61","-78"
"62","-70"
"63","-77"
"64","-69"
"65","-69"
"66","-69"
"67","-77"
"68","-69"
"69","-77"
"70","-69"
"71","-77"
"72","-77"
"73","-77"
"74","-69"
"75","-70"
"76","-71"
"77","-78"
"78","-69"
"79","-77"
"80","-70"
"81","-71"
"82","-72"
"83","-72"
"84","-71"
"85","-78"
"86","-69"
"87","-77"
"88","-78"
"89","-73"
"90","-71"
"91","-72"
"92","-73"
"93","-71"
"94","-72"
"95","-78"
"96","-78"
"97","-68"
"98","-73"
"99","-77"
"100","-77"
"101","-76"
"102","-68"
"103","-68"
"104","-77"
"105","-77"
"106","-69"
"107","-69"
"108","-75"
"109","-76"
"110","-72"
"111","-77"
"112","-72"
"113","-76"
"114","-77"
"115","-70"
"116","-77"
"117","-77"
"118","-77"
"119","-77"
"120","-77"
"121","-76"
"122","-69"
"123","-72"
"124","-72"
"125","-71"
"126","-72"
"127","-69"
"128","-72"
"129","-77"
"130","-77"
"131","-69"
"132","-77"
"133","-76"
"134","-77"
"135","-77"
"136","-77"
"137","-77"
"138","-72"
"139","-77"
"140","-73"
"141","-69"
"142","-72"
"143","-69"
"144","-69"
"145","-72"
"146","-70"
"147","-77"
"148","-71"
"149","-77"
"150","-76"
"151","-72"
"152","-69"
"153","-69"
"154","-77"
"155","-77"
"156","-72"
"157","-72"
"158","-77"
"159","-72"
"160","-72"
"161","-77"
"162","-76"
"163","-77"
"164","-69"
"165","-72"
"166","-72"
"167","-72"
"168","-77"
"169","-71"
"170","-70"
"171","-69"
"172","-72"
"173","-72"
"174","-77"
"175","-77"
"176","-77"
"177","-72"
"178","-72"
"179","-77"
"180","-77"
"181","-71"
"182","-73"
"183","-69"
"184","-69"
"185","-72"
"186","-72"
"187","-77"
"188","-77"
"189","-72"
"190","-72"
"191","-77"
"192","-72"
"193","-72"
"194","-78"
"195","-77"
"196","-69"
"197","-69"
"198","-72"
"199","-76"
"200","-78"
"201","-77"
"202","-77"
"203","-78"
"204","-69"
"205","-77"
"206","-73"
"207","-68"
"208","-69"
"209","-79"
"210","-69"
"211","-72"
"212","-77"
"213","-73"
"214","-78"
"215","-78"
"216","-69"
"217","-72"
"218","-78"
"219","-77"
"220","-72"
"221","-69"
"222","-78"
"223","-72"
"224","-78"
"225","-72"
"226","-68"
"227","-72"
"228","-70"
"229","-72"
"230","-78"
"231","-70"
"232","-73"
"233","-69"
"234","-78"
"235","-69"
"236","-70"
"237","-77"
"238","-77"
"239","-72"
"240","-77"
"241","-78"
"242","-70"
"243","-78"
"244","-73"
"245","-78"
"246","-72"
"247","-78"
"248","-72"
"249","-69"
